5,11,1,2,"2009/02/09","2009/02/09 15:00:00","2009/02/09 16:00:00","","",False
11,31,3,2,"2009/02/09","2009/02/09 15:20:00","2009/02/09 16:20:00","","",False
11,31,3,1,"2009/02/09","2009/02/09 15:20:00","2009/02/09 16:20:00","","",False
1,32,3,1,"2009/02/09","2009/02/09 15:30:00","2009/02/09 16:30:00","","",False
1,32,3,2,"2009/02/09","2009/02/09 15:30:00","2009/02/09 16:30:00","","",False
8,5,1,2,"2009/02/09","2009/02/09 16:00:00","2009/02/09 17:30:00","","",False
8,5,1,1,"2009/02/09","2009/02/09 16:00:00","2009/02/09 17:30:00","","",False
11,31,1,1,"2009/02/09","2009/02/09 16:20:00","2009/02/09 17:20:00","","",False
11,31,1,2,"2009/02/09","2009/02/09 16:20:00","2009/02/09 17:20:00","","",False
15,8,51,2,"2009/02/09","2009/02/09 17:00:00","2009/02/09 18:30:00","","",False
15,8,51,1,"2009/02/09","2009/02/09 17:00:00","2009/02/09 18:30:00","","",False
8,5,1,2,"2009/02/09","2009/02/09 19:30:00","2009/02/09 21:00:00","","",False
8,5,1,1,"2009/02/09","2009/02/09 19:30:00","2009/02/09 21:00:00","","",False
8,5,1,1,"2009/02/09","2009/02/09 23:00:00","2009/02/10 00:00:00","","",False
8,5,1,2,"2009/02/09","2009/02/09 23:00:00","2009/02/10 00:00:00","","",False
8,19,1,2,"2009/02/10","2009/02/10 05:00:00","2009/02/10 06:30:00","","",False
8,19,1,1,"2009/02/10","2009/02/10 05:00:00","2009/02/10 06:30:00","","",False
8,13,1,1,"2009/02/10","2009/02/10 10:00:00","2009/02/10 12:00:00","","",False
8,13,1,2,"2009/02/10","2009/02/10 10:00:00","2009/02/10 12:00:00","","",False
26,2,51,2,"2009/02/10","2009/02/10 10:00:00","2009/02/10 10:30:00","","",False
19,43,51,1,"2009/02/10","2009/02/10 10:00:00","2009/02/10 10:30:00","í√ìcëóÇË ãLò^9:00-9:30","",False
26,2,51,1,"2009/02/10","2009/02/10 10:00:00","2009/02/10 10:30:00","ãLò^09:00Ç©ÇÁ09:30ÇÃä‘ í√ìcëóÇË","",False
5,3,3,2,"2009/02/10","2009/02/10 11:30:00","2009/02/10 18:30:00","","",False
5,3,3,1,"2009/02/10","2009/02/10 11:30:00","2009/02/10 18:30:00","âfâÊ","",False
26,2,51,2,"2009/02/10","2009/02/10 11:30:00","2009/02/10 12:00:00","","",False
19,43,51,1,"2009/02/10","2009/02/10 11:30:00","2009/02/10 12:00:00","í√ìcà„â@å}Ç¶","",False
26,2,51,1,"2009/02/10","2009/02/10 11:30:00","2009/02/10 12:00:00","í√ìcå}Ç¶","",False
26,5,52,1,"2009/02/10","2009/02/10 12:30:00","2009/02/10 13:30:00","","",False
26,5,52,2,"2009/02/10","2009/02/10 12:30:00","2009/02/10 13:30:00","","",False
8,26,2,2,"2009/02/10","2009/02/10 14:00:00","2009/02/10 16:00:00","","",False
8,26,2,1,"2009/02/10","2009/02/10 14:00:00","2009/02/10 16:00:00","","",False
26,1,51,1,"2009/02/10","2009/02/10 14:30:00","2009/02/10 15:00:00","ê¬ñÿëóÇË é–í∑çuèKâÔ ìñì˙∑¨›æŸ","",True
19,43,51,1,"2009/02/10","2009/02/10 14:30:00","2009/02/10 15:00:00","ê¬ñÿÿ Àﬁÿ","",False
24,31,3,2,"2009/02/10","2009/02/10 14:50:00","2009/02/10 16:20:00","","",False
24,31,3,1,"2009/02/10","2009/02/10 14:50:00","2009/02/10 16:20:00","","",False
11,6,3,2,"2009/02/10","2009/02/10 15:20:00","2009/02/10 16:20:00","","",False
11,6,3,1,"2009/02/10","2009/02/10 15:20:00","2009/02/10 16:20:00","","",False
22,32,3,1,"2009/02/10","2009/02/10 15:30:00","2009/02/10 16:30:00","","",False
1,1,3,1,"2009/02/10","2009/02/10 15:30:00","2009/02/10 18:00:00","é–í∑ çuèKâÔèIóπå„åë„Ç∑ÇÈ","",False
1,1,3,2,"2009/02/10","2009/02/10 15:30:00","2009/02/10 18:00:00","","",False
22,32,3,2,"2009/02/10","2009/02/10 15:30:00","2009/02/10 16:30:00","","",False
8,26,1,2,"2009/02/10","2009/02/10 16:00:00","2009/02/10 17:30:00","","",False
8,26,1,1,"2009/02/10","2009/02/10 16:00:00","2009/02/10 17:30:00","","",False
11,6,1,1,"2009/02/10","2009/02/10 16:20:00","2009/02/10 17:20:00","","",False
11,6,1,2,"2009/02/10","2009/02/10 16:20:00","2009/02/10 17:20:00","","",False
8,5,1,2,"2009/02/10","2009/02/10 19:30:00","2009/02/10 21:00:00","","",False
8,5,1,1,"2009/02/10","2009/02/10 19:30:00","2009/02/10 21:00:00","","",False
23,6,51,1,"2009/02/10","2009/02/10 20:00:00","2009/02/10 20:30:00","","",False
8,36,1,1,"2009/02/10","2009/02/10 23:00:00","2009/02/11 00:00:00","","",False
8,36,1,2,"2009/02/10","2009/02/10 23:00:00","2009/02/11 00:00:00","","",False
8,19,1,2,"2009/02/11","2009/02/11 05:00:00","2009/02/11 06:30:00","","",False
8,19,1,1,"2009/02/11","2009/02/11 05:00:00","2009/02/11 06:30:00","","",False
8,7,1,2,"2009/02/11","2009/02/11 10:00:00","2009/02/11 12:00:00","","",False
8,7,1,1,"2009/02/11","2009/02/11 10:00:00","2009/02/11 12:00:00","","",False
11,5,3,1,"2009/02/11","2009/02/11 10:00:00","2009/02/11 17:00:00","èjì˙ÇÃÇΩÇﬂãxÇ›","",False
11,5,3,2,"2009/02/11","2009/02/11 10:00:00","2009/02/11 17:00:00","","",False
25,2,3,2,"2009/02/11","2009/02/11 10:00:00","2009/02/11 15:00:00","","",False
25,2,3,1,"2009/02/11","2009/02/11 10:00:00","2009/02/11 15:00:00","","",False
5,1,1,1,"2009/02/11","2009/02/11 10:30:00","2009/02/11 11:30:00","","",False
5,1,1,2,"2009/02/11","2009/02/11 10:30:00","2009/02/11 11:30:00","","",False
23,50,52,1,"2009/02/11","2009/02/11 11:11:00","2009/02/11 11:13:00","ºÆ∞ƒΩ√≤","",True
8,7,2,2,"2009/02/11","2009/02/11 12:00:00","2009/02/11 14:00:00","","",False
8,7,2,1,"2009/02/11","2009/02/11 12:00:00","2009/02/11 14:00:00","","",False
7,62,3,2,"2009/02/11","2009/02/11 12:00:00","2009/02/11 17:00:00","","",False
7,62,3,1,"2009/02/11","2009/02/11 12:00:00","2009/02/11 17:00:00","","",False
26,25,52,2,"2009/02/11","2009/02/11 12:00:00","2009/02/11 13:00:00","","",False
26,25,52,1,"2009/02/11","2009/02/11 12:00:00","2009/02/11 13:00:00","ó’éûÇ≈ì¸Ç¡ÇƒÇ≠ÇÍÇÈ°","",False
5,1,1,1,"2009/02/11","2009/02/11 14:30:00","2009/02/11 15:30:00","","",False
5,1,1,2,"2009/02/11","2009/02/11 14:30:00","2009/02/11 15:30:00","","",False
8,1,1,1,"2009/02/11","2009/02/11 16:00:00","2009/02/11 17:30:00","","",False
8,6,1,2,"2009/02/11","2009/02/11 16:00:00","2009/02/11 17:30:00","","",False
11,5,1,2,"2009/02/11","2009/02/11 17:00:00","2009/02/11 18:00:00","","",False
11,5,1,1,"2009/02/11","2009/02/11 17:00:00","2009/02/11 18:00:00","","",False
20,32,1,1,"2009/02/11","2009/02/11 19:30:00","2009/02/11 20:30:00","","",False
8,5,1,1,"2009/02/11","2009/02/11 19:30:00","2009/02/11 21:00:00","","",False
20,32,1,2,"2009/02/11","2009/02/11 19:30:00","2009/02/11 20:30:00","","",False
8,5,1,2,"2009/02/11","2009/02/11 19:30:00","2009/02/11 21:00:00","","",False
8,32,1,2,"2009/02/11","2009/02/11 23:00:00","2009/02/12 00:00:00","","",False
8,32,1,1,"2009/02/11","2009/02/11 23:00:00","2009/02/12 00:00:00","","",False
8,19,1,1,"2009/02/12","2009/02/12 05:00:00","2009/02/12 06:30:00","","",False
8,19,1,2,"2009/02/12","2009/02/12 05:00:00","2009/02/12 06:30:00","","",False
1,1,3,1,"2009/02/12","2009/02/12 09:00:00","2009/02/12 10:00:00","","",False
1,1,3,2,"2009/02/12","2009/02/12 09:00:00","2009/02/12 10:00:00","","",False
5,9,3,1,"2009/02/12","2009/02/12 09:30:00","2009/02/12 13:00:00","é‘≤Ω¿ﬁ›Ω ñMéqëóå} èWåvï[10:00-12:30°åﬂå„ÇÊÇËåFìcÇ≥ÇÒÅ®ã{êºÇ≥ÇÒÇÃÕŸÃﬂÇ…ì¸ÇÈ(ãLò^ÇÕ14ì˙ÇÃ12:00-14:00à⁄","",False
5,9,3,2,"2009/02/12","2009/02/12 09:30:00","2009/02/12 13:00:00","","",False
8,3,1,2,"2009/02/12","2009/02/12 10:00:00","2009/02/12 12:00:00","","",False
8,3,1,1,"2009/02/12","2009/02/12 10:00:00","2009/02/12 12:00:00","","",False
13,5,3,2,"2009/02/12","2009/02/12 10:00:00","2009/02/12 12:00:00","","",False
13,5,3,1,"2009/02/12","2009/02/12 10:00:00","2009/02/12 12:00:00","é‘Ç¢Ç∑¿ﬁ›Ω é–í∑ëóå} ìríÜÇ≈åFìcÇ≥ÇÒÇ∆çáó¨","",False
23,50,52,1,"2009/02/12","2009/02/12 11:11:00","2009/02/12 11:13:00","ºÆ∞ƒΩ√≤","",True
26,7,52,1,"2009/02/12","2009/02/12 12:00:00","2009/02/12 13:00:00","","",False
26,7,52,2,"2009/02/12","2009/02/12 12:00:00","2009/02/12 13:00:00","","",False
6,11,1,1,"2009/02/12","2009/02/12 14:00:00","2009/02/12 15:30:00","ê¬ãÛê∂ã¶∏ÿ∆Ø∏éÛêf","",False
6,11,1,2,"2009/02/12","2009/02/12 14:00:00","2009/02/12 15:30:00","éüâÒ3åé8ì˙åﬂëO10:30 ê¬ãÛ∏ÿ∆Ø∏","",False
8,8,2,1,"2009/02/12","2009/02/12 14:00:00","2009/02/12 16:00:00","","",False
8,8,2,2,"2009/02/12","2009/02/12 14:00:00","2009/02/12 16:00:00","","",False
24,9,3,1,"2009/02/12","2009/02/12 14:50:00","2009/02/12 16:20:00","","",False
24,9,3,2,"2009/02/12","2009/02/12 14:50:00","2009/02/12 16:20:00","","",False
11,20,3,2,"2009/02/12","2009/02/12 15:20:00","2009/02/12 16:20:00","","",False
11,20,3,1,"2009/02/12","2009/02/12 15:20:00","2009/02/12 16:20:00","","",False
14,3,3,1,"2009/02/12","2009/02/12 15:30:00","2009/02/12 17:00:00","","",False
1,5,3,2,"2009/02/12","2009/02/12 15:30:00","2009/02/12 16:30:00","„µípêS","",False
14,3,3,2,"2009/02/12","2009/02/12 15:30:00","2009/02/12 17:00:00","","",False
1,5,3,1,"2009/02/12","2009/02/12 15:30:00","2009/02/12 16:30:00","","",False
8,8,1,1,"2009/02/12","2009/02/12 16:00:00","2009/02/12 17:30:00","","",False
8,8,1,2,"2009/02/12","2009/02/12 16:00:00","2009/02/12 17:30:00","","",False
11,20,1,2,"2009/02/12","2009/02/12 16:20:00","2009/02/12 17:20:00","","",False
11,20,1,1,"2009/02/12","2009/02/12 16:20:00","2009/02/12 17:20:00","","",False
15,23,51,2,"2009/02/12","2009/02/12 17:30:00","2009/02/12 19:00:00","","",False
15,23,51,1,"2009/02/12","2009/02/12 17:30:00","2009/02/12 19:00:00","","",False
8,5,1,1,"2009/02/12","2009/02/12 19:30:00","2009/02/12 21:00:00","","",False
8,5,1,2,"2009/02/12","2009/02/12 19:30:00","2009/02/12 21:00:00","","",False
8,36,1,2,"2009/02/12","2009/02/12 23:00:00","2009/02/13 00:00:00","","",False
8,36,1,1,"2009/02/12","2009/02/12 23:00:00","2009/02/13 00:00:00","","",False
8,19,1,2,"2009/02/13","2009/02/13 05:00:00","2009/02/13 06:30:00","","",False
8,19,1,1,"2009/02/13","2009/02/13 05:00:00","2009/02/13 06:30:00","","",False
9,2,3,2,"2009/02/13","2009/02/13 09:00:00","2009/02/13 10:00:00","","",False
9,2,3,1,"2009/02/13","2009/02/13 09:00:00","2009/02/13 10:00:00","","",False
6,21,1,1,"2009/02/13","2009/02/13 10:00:00","2009/02/13 12:00:00","ÿ Àﬁÿ11:20","",False
8,7,1,2,"2009/02/13","2009/02/13 10:00:00","2009/02/13 12:00:00","","",False
6,21,1,2,"2009/02/13","2009/02/13 10:00:00","2009/02/13 12:00:00","","",False
8,7,1,1,"2009/02/13","2009/02/13 10:00:00","2009/02/13 12:00:00","","",False
26,2,51,2,"2009/02/13","2009/02/13 10:00:00","2009/02/13 10:30:00","","",False
19,43,51,1,"2009/02/13","2009/02/13 10:00:00","2009/02/13 10:30:00","ãLò^9:00-9:30 í√ìcà„â@ëóÇË","",False
26,2,51,1,"2009/02/13","2009/02/13 10:00:00","2009/02/13 10:30:00","ãLò^09:00~09:30 í√ìcëóÇË","",False
5,1,1,1,"2009/02/13","2009/02/13 10:30:00","2009/02/13 11:30:00","","",False
5,1,1,2,"2009/02/13","2009/02/13 10:30:00","2009/02/13 11:30:00","","",False
23,50,52,1,"2009/02/13","2009/02/13 11:11:00","2009/02/13 11:13:00","ºÆ∞ƒΩ√≤","",True
26,3,51,1,"2009/02/13","2009/02/13 11:30:00","2009/02/13 12:00:00","í√ìcå}Ç¶","",False
19,43,51,1,"2009/02/13","2009/02/13 11:30:00","2009/02/13 12:00:00","í√ìcå}Ç¶","",False
26,3,51,2,"2009/02/13","2009/02/13 11:30:00","2009/02/13 12:00:00","","",False
8,8,2,2,"2009/02/13","2009/02/13 14:00:00","2009/02/13 16:00:00","","",False
8,8,2,1,"2009/02/13","2009/02/13 14:00:00","2009/02/13 16:00:00","","",False
5,3,1,2,"2009/02/13","2009/02/13 14:30:00","2009/02/13 15:30:00","","",False
5,3,1,1,"2009/02/13","2009/02/13 14:30:00","2009/02/13 15:30:00","","",False
26,2,51,1,"2009/02/13","2009/02/13 14:30:00","2009/02/13 15:00:00","ê¬ñÿëóÇË","",False
26,2,51,2,"2009/02/13","2009/02/13 14:30:00","2009/02/13 15:00:00","","",False
19,43,51,1,"2009/02/13","2009/02/13 14:30:00","2009/02/13 15:00:00","ê¬ñÿÿ Àﬁÿ","",False
11,20,3,2,"2009/02/13","2009/02/13 15:20:00","2009/02/13 16:20:00","","",False
24,31,3,2,"2009/02/13","2009/02/13 15:20:00","2009/02/13 16:20:00","","",False
11,20,3,1,"2009/02/13","2009/02/13 15:20:00","2009/02/13 16:20:00","","",False
24,31,3,1,"2009/02/13","2009/02/13 15:20:00","2009/02/13 16:20:00","","",False
22,3,3,1,"2009/02/13","2009/02/13 15:30:00","2009/02/13 16:30:00","","",False
22,3,3,2,"2009/02/13","2009/02/13 15:30:00","2009/02/13 16:30:00","","",False
1,32,3,2,"2009/02/13","2009/02/13 15:30:00","2009/02/13 16:30:00","","",False
1,32,3,1,"2009/02/13","2009/02/13 15:30:00","2009/02/13 16:30:00","","",False
8,8,1,1,"2009/02/13","2009/02/13 16:00:00","2009/02/13 17:30:00","","",False
8,8,1,2,"2009/02/13","2009/02/13 16:00:00","2009/02/13 17:30:00","","",False
11,20,1,2,"2009/02/13","2009/02/13 16:20:00","2009/02/13 17:20:00","","",False
11,20,1,1,"2009/02/13","2009/02/13 16:20:00","2009/02/13 17:20:00","","",False
20,3,1,1,"2009/02/13","2009/02/13 18:00:00","2009/02/13 19:30:00","","",False
20,3,1,2,"2009/02/13","2009/02/13 18:00:00","2009/02/13 19:30:00","","",False
4,2,1,1,"2009/02/13","2009/02/13 18:30:00","2009/02/13 20:00:00","","",False
8,6,1,1,"2009/02/13","2009/02/13 19:30:00","2009/02/13 21:00:00","","",False
8,6,1,2,"2009/02/13","2009/02/13 19:30:00","2009/02/13 21:00:00","","",False
8,32,1,2,"2009/02/13","2009/02/13 23:00:00","2009/02/14 00:00:00","","",False
8,32,1,1,"2009/02/13","2009/02/13 23:00:00","2009/02/14 00:00:00","","",False
8,14,1,1,"2009/02/14","2009/02/14 05:00:00","2009/02/14 06:30:00","","",False
8,14,1,2,"2009/02/14","2009/02/14 05:00:00","2009/02/14 06:30:00","","",False
8,25,1,2,"2009/02/14","2009/02/14 09:00:00","2009/02/14 11:00:00","","",False
8,25,1,1,"2009/02/14","2009/02/14 09:00:00","2009/02/14 11:00:00","","",False
1,2,3,1,"2009/02/14","2009/02/14 09:00:00","2009/02/14 10:00:00","Ç†Ç¢Ç†Ç¢èoãŒì˙","",False
1,2,3,2,"2009/02/14","2009/02/14 09:00:00","2009/02/14 10:00:00","","",False
18,32,3,1,"2009/02/14","2009/02/14 10:00:00","2009/02/14 17:00:00","","",False
11,6,3,2,"2009/02/14","2009/02/14 10:00:00","2009/02/14 17:00:00","","",False
11,6,3,1,"2009/02/14","2009/02/14 10:00:00","2009/02/14 17:00:00","","",False
18,32,3,2,"2009/02/14","2009/02/14 10:00:00","2009/02/14 17:00:00","","",False
16,3,3,1,"2009/02/14","2009/02/14 10:00:00","2009/02/14 16:00:00","","",False
16,3,3,2,"2009/02/14","2009/02/14 10:00:00","2009/02/14 16:00:00","","",False
8,25,2,1,"2009/02/14","2009/02/14 11:00:00","2009/02/14 13:00:00","","",False
8,25,2,2,"2009/02/14","2009/02/14 11:00:00","2009/02/14 13:00:00","","",False
20,5,3,1,"2009/02/14","2009/02/14 11:00:00","2009/02/14 15:30:00","","",False
20,5,3,2,"2009/02/14","2009/02/14 11:00:00","2009/02/14 15:30:00","","",False
23,50,52,1,"2009/02/14","2009/02/14 11:11:00","2009/02/14 11:13:00","êÏï”Ç≥ÇÒì‡â»éÛêfÇÃà◊ÕŸÃﬂÇ»Çµ","",True
13,9,3,1,"2009/02/14","2009/02/14 12:00:00","2009/02/14 14:00:00","12ì˙ÇÃà⁄ìÆéxâáï™Ç…ÇƒãLò^ÇÃÇ› ìñì˙ÇÃé¿ìÆÇ»Çµ","",True
13,9,3,2,"2009/02/14","2009/02/14 12:00:00","2009/02/14 14:00:00","","",False
8,25,3,2,"2009/02/14","2009/02/14 13:00:00","2009/02/14 15:00:00","","",False
8,25,3,1,"2009/02/14","2009/02/14 13:00:00","2009/02/14 15:00:00","","",False
13,9,1,2,"2009/02/14","2009/02/14 14:00:00","2009/02/14 17:00:00","","",False
13,9,1,1,"2009/02/14","2009/02/14 14:00:00","2009/02/14 17:00:00"," ﬂ›çÏÇË","",False
5,1,3,1,"2009/02/14","2009/02/14 14:00:00","2009/02/14 18:00:00","Y&H","",False
5,1,3,2,"2009/02/14","2009/02/14 14:00:00","2009/02/14 18:00:00","","",False
1,2,3,1,"2009/02/14","2009/02/14 15:30:00","2009/02/14 16:30:00","Ç†Ç¢Ç†Ç¢èoãŒì˙","",False
1,2,3,2,"2009/02/14","2009/02/14 15:30:00","2009/02/14 16:30:00","","",False
8,3,1,1,"2009/02/14","2009/02/14 16:00:00","2009/02/14 17:30:00","","",False
8,3,1,2,"2009/02/14","2009/02/14 16:00:00","2009/02/14 17:30:00","","",False
18,32,1,1,"2009/02/14","2009/02/14 17:00:00","2009/02/14 19:00:00","ó[êHït","",False
11,6,1,2,"2009/02/14","2009/02/14 17:00:00","2009/02/14 18:00:00","","",False
11,6,1,1,"2009/02/14","2009/02/14 17:00:00","2009/02/14 18:00:00","","",False
18,32,1,2,"2009/02/14","2009/02/14 17:00:00","2009/02/14 19:00:00","","",False
8,5,1,2,"2009/02/14","2009/02/14 19:30:00","2009/02/14 21:00:00","","",False
8,5,1,1,"2009/02/14","2009/02/14 19:30:00","2009/02/14 21:00:00","","",False
8,36,1,1,"2009/02/14","2009/02/14 23:00:00","2009/02/15 00:00:00","","",False
8,36,1,2,"2009/02/14","2009/02/14 23:00:00","2009/02/15 00:00:00","","",False
8,14,1,2,"2009/02/15","2009/02/15 05:00:00","2009/02/15 06:30:00","","",False
8,14,1,1,"2009/02/15","2009/02/15 05:00:00","2009/02/15 06:30:00","","",False
8,32,1,1,"2009/02/15","2009/02/15 10:00:00","2009/02/15 12:00:00","","",False
8,32,1,2,"2009/02/15","2009/02/15 10:00:00","2009/02/15 12:00:00","","",False
9,3,3,1,"2009/02/15","2009/02/15 10:00:00","2009/02/15 16:00:00","","",False
9,3,3,2,"2009/02/15","2009/02/15 10:00:00","2009/02/15 16:00:00","","",False
23,5,53,1,"2009/02/15","2009/02/15 10:00:00","2009/02/15 17:00:00","","",False
23,5,53,2,"2009/02/15","2009/02/15 10:00:00","2009/02/15 17:00:00","","",False
8,32,2,1,"2009/02/15","2009/02/15 12:00:00","2009/02/15 14:00:00","","",False
8,32,2,2,"2009/02/15","2009/02/15 12:00:00","2009/02/15 14:00:00","","",False
7,39,3,1,"2009/02/15","2009/02/15 12:00:00","2009/02/15 16:00:00","","",False
7,39,3,2,"2009/02/15","2009/02/15 12:00:00","2009/02/15 16:00:00","","",False
8,32,3,2,"2009/02/15","2009/02/15 14:00:00","2009/02/15 16:00:00","","",False
8,32,3,1,"2009/02/15","2009/02/15 14:00:00","2009/02/15 16:00:00","","",False
8,32,1,2,"2009/02/15","2009/02/15 16:00:00","2009/02/15 17:30:00","","",False
8,32,1,1,"2009/02/15","2009/02/15 16:00:00","2009/02/15 17:30:00","","",False
20,3,1,2,"2009/02/15","2009/02/15 18:30:00","2009/02/15 19:30:00","","",False
20,3,1,1,"2009/02/15","2009/02/15 18:30:00","2009/02/15 19:30:00","","",False
8,5,1,2,"2009/02/15","2009/02/15 19:30:00","2009/02/15 21:00:00","","",False
8,5,1,1,"2009/02/15","2009/02/15 19:30:00","2009/02/15 21:00:00","","",False
23,3,51,1,"2009/02/15","2009/02/15 20:00:00","2009/02/15 20:30:00","","",False
23,3,51,2,"2009/02/15","2009/02/15 20:00:00","2009/02/15 20:30:00","","",False
8,36,1,2,"2009/02/15","2009/02/15 23:00:00","2009/02/16 00:00:00","","",False
8,36,1,1,"2009/02/15","2009/02/15 23:00:00","2009/02/16 00:00:00","","",False
8,19,1,1,"2009/02/16","2009/02/16 05:00:00","2009/02/16 06:30:00","","",False
8,19,1,2,"2009/02/16","2009/02/16 05:00:00","2009/02/16 06:30:00","","",False
9,1,3,1,"2009/02/16","2009/02/16 09:00:00","2009/02/16 10:00:00","","",False
9,1,3,2,"2009/02/16","2009/02/16 09:00:00","2009/02/16 10:00:00","","",False
1,2,3,2,"2009/02/16","2009/02/16 09:00:00","2009/02/16 10:00:00","","",False
1,2,3,1,"2009/02/16","2009/02/16 09:00:00","2009/02/16 10:00:00","","",False
15,8,52,1,"2009/02/16","2009/02/16 09:30:00","2009/02/16 10:30:00","","",False
15,8,52,2,"2009/02/16","2009/02/16 09:30:00","2009/02/16 10:30:00","","",False
8,32,1,2,"2009/02/16","2009/02/16 10:30:00","2009/02/16 12:00:00","","",False
8,32,1,1,"2009/02/16","2009/02/16 10:30:00","2009/02/16 12:00:00","","",False
5,1,1,1,"2009/02/16","2009/02/16 10:30:00","2009/02/16 11:30:00","","",False
5,1,1,2,"2009/02/16","2009/02/16 10:30:00","2009/02/16 11:30:00","","",False
8,32,2,1,"2009/02/16","2009/02/16 12:00:00","2009/02/16 14:00:00","","",False
8,32,2,2,"2009/02/16","2009/02/16 12:00:00","2009/02/16 14:00:00","","",False
5,1,1,2,"2009/02/16","2009/02/16 14:30:00","2009/02/16 15:30:00","","",False
5,1,1,1,"2009/02/16","2009/02/16 14:30:00","2009/02/16 15:30:00","","",False
19,43,51,1,"2009/02/16","2009/02/16 14:30:00","2009/02/16 15:00:00","ê¬ñÿÿ Àﬁÿ ëÃí≤ïsó«Ç…Çƒ∑¨›æŸ","",True
26,2,51,1,"2009/02/16","2009/02/16 14:30:00","2009/02/16 15:00:00","ê¬ñÿëóÇË ëÃí≤ïsó«Ç…Çƒ∑¨›æŸ","",False
11,31,3,2,"2009/02/16","2009/02/16 15:20:00","2009/02/16 16:20:00","","",False
11,31,3,1,"2009/02/16","2009/02/16 15:20:00","2009/02/16 16:20:00","","",False
1,2,3,2,"2009/02/16","2009/02/16 15:30:00","2009/02/16 16:30:00","","",False
1,2,3,1,"2009/02/16","2009/02/16 15:30:00","2009/02/16 16:30:00","","",False
8,32,1,1,"2009/02/16","2009/02/16 16:00:00","2009/02/16 17:30:00","","",False
8,32,1,2,"2009/02/16","2009/02/16 16:00:00","2009/02/16 17:30:00","","",False
11,31,1,1,"2009/02/16","2009/02/16 16:20:00","2009/02/16 17:20:00","","",False
11,31,1,2,"2009/02/16","2009/02/16 16:20:00","2009/02/16 17:20:00","","",False
15,8,51,1,"2009/02/16","2009/02/16 17:00:00","2009/02/16 18:30:00","","",False
15,8,51,2,"2009/02/16","2009/02/16 17:00:00","2009/02/16 18:30:00","","",False
8,5,1,2,"2009/02/16","2009/02/16 19:30:00","2009/02/16 21:00:00","","",False
8,5,1,1,"2009/02/16","2009/02/16 19:30:00","2009/02/16 21:00:00","","",False
8,5,1,2,"2009/02/16","2009/02/16 23:00:00","2009/02/17 00:00:00","","",False
8,5,1,1,"2009/02/16","2009/02/16 23:00:00","2009/02/17 00:00:00","","",False
8,19,1,2,"2009/02/17","2009/02/17 05:00:00","2009/02/17 06:30:00","","",False
8,19,1,1,"2009/02/17","2009/02/17 05:00:00","2009/02/17 06:30:00","","",False
4,2,1,1,"2009/02/17","2009/02/17 07:00:00","2009/02/17 08:00:00","","",False
4,2,1,2,"2009/02/17","2009/02/17 07:00:00","2009/02/17 08:00:00","","",False
8,13,1,1,"2009/02/17","2009/02/17 10:00:00","2009/02/17 12:00:00","","",False
8,13,1,2,"2009/02/17","2009/02/17 10:00:00","2009/02/17 12:00:00","","",False
19,2,51,2,"2009/02/17","2009/02/17 10:00:00","2009/02/17 10:30:00","","",False
19,2,51,1,"2009/02/17","2009/02/17 10:00:00","2009/02/17 10:30:00","í√ìcëóÇË ãLò^9:00-9:30","",False
26,43,51,1,"2009/02/17","2009/02/17 10:00:00","2009/02/17 10:30:00","ì¸â@íÜÇ…Çƒ∑¨›æŸ ãLò^09:00Ç©ÇÁ09:30ÇÃä‘ í√ìcëóÇË","",True
26,43,51,1,"2009/02/17","2009/02/17 11:30:00","2009/02/17 12:00:00","ì¸â@íÜÇ…Çƒ∑¨›æŸ í√ìcå}Ç¶","",True
19,3,51,1,"2009/02/17","2009/02/17 11:30:00","2009/02/17 12:00:00","í√ìcà„â@å}Ç¶","",False
19,3,51,2,"2009/02/17","2009/02/17 11:30:00","2009/02/17 12:00:00","","",False
26,43,52,1,"2009/02/17","2009/02/17 12:30:00","2009/02/17 13:30:00","ì¸â@íÜÇ…Çƒ∑¨›æŸ","",True
19,5,52,1,"2009/02/17","2009/02/17 12:30:00","2009/02/17 13:30:00","ìñì˙∑¨›æŸ","",False
8,26,2,1,"2009/02/17","2009/02/17 14:00:00","2009/02/17 16:00:00","","",False
8,26,2,2,"2009/02/17","2009/02/17 14:00:00","2009/02/17 16:00:00","","",False
5,11,3,2,"2009/02/17","2009/02/17 14:00:00","2009/02/17 18:00:00","","",False
5,11,3,1,"2009/02/17","2009/02/17 14:00:00","2009/02/17 18:00:00","Y&H","",False
24,31,3,1,"2009/02/17","2009/02/17 14:50:00","2009/02/17 16:50:00","í èÌ14:50-16:20 30ï™âÑí∑","",False
24,31,3,2,"2009/02/17","2009/02/17 14:50:00","2009/02/17 16:50:00","","",False
11,6,3,2,"2009/02/17","2009/02/17 15:20:00","2009/02/17 16:20:00","","",False
11,6,3,1,"2009/02/17","2009/02/17 15:20:00","2009/02/17 16:20:00","","",False
22,32,3,1,"2009/02/17","2009/02/17 15:30:00","2009/02/17 16:30:00","","",False
1,2,3,1,"2009/02/17","2009/02/17 15:30:00","2009/02/17 18:00:00","","",False
22,32,3,2,"2009/02/17","2009/02/17 15:30:00","2009/02/17 16:30:00","","",False
1,2,3,2,"2009/02/17","2009/02/17 15:30:00","2009/02/17 18:00:00","","",False
8,26,1,1,"2009/02/17","2009/02/17 16:00:00","2009/02/17 17:30:00","","",False
